,index,variable,value
3542,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.04710172786941682
2919,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,0.04710172786941682
968,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.04701041535089287
6130,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.04701041535089287
5180,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.04668447221939674
4557,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,efforts_xsell_eff_last_24_24_xsell_category_reason_cd_1_order_no_countdist,0.04668447221939674
6488,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.046540794337922624
792,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.046540794337922624
6507,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.046540794337922624
2502,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.046540794337922624
6891,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,0.046425098437615116
4666,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.046425098437615116
7257,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.046234119366304414
5210,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.046234119366304414
7394,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,composite_nonorders_nonords_12_24_to_24_24_growth,0.04612439749105291
1342,composite_nonorders_nonords_12_24_to_24_24_growth,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.04612439749105291
613,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,nonorders_nonords_days_since_nonords_entry_min,0.045803899695721566
6576,nonorders_nonords_days_since_nonords_entry_min,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.045803899695721566
4187,online_outbound_email_out_days_since_outbound_mail_max,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,0.04557340094431958
4276,efforts_customer_eff_last_24_24_effort_type_cd_xb_effort_id_countdist,online_outbound_email_out_days_since_outbound_mail_max,0.04557340094431958
7329,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,0.04553724550256537
3591,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.04553724550256537
4724,composite_nonorders_nonords_last_6_12_lob_cd_9_per,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.04550882417480761
4012,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,composite_nonorders_nonords_last_6_12_lob_cd_9_per,0.04550882417480761
6098,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,0.04548270201396326
6187,efforts_xsell_eff_last_6_12_affinity_cd_default_xsell_effort_id_countdist,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.04548270201396326
4622,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.04545577959552851
2931,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,0.04545577959552851
5202,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.045361942470860506
6537,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_min,0.045361942470860506
2431,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.0453233530458073
98,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.0453233530458073
4077,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,order_items_item_last_12_24_order_no_countdist,0.0453233530458073
2475,order_items_item_last_12_24_order_no_countdist,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.0453233530458073
4058,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,order_items_item_last_12_24_order_no_countdist,0.0453233530458073
117,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,0.0453233530458073
721,order_items_item_last_12_24_with_offer_cd_true_order_no_countdist,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.0453233530458073
765,order_items_item_last_12_24_order_no_countdist,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.0453233530458073
4256,order_items_item_last_12_24_lob_cd_i_order_no_countdist,online_outbound_email_out_days_since_outbound_mail_max,0.045264975205235154
2387,online_outbound_email_out_days_since_outbound_mail_max,order_items_item_last_12_24_lob_cd_i_order_no_countdist,0.045264975205235154
6362,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,online_regevent_days_since_registation_max,0.04474343800475304
5650,online_regevent_days_since_registation_max,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,0.04474343800475304
705,orders_ords_days_between_effort_order_mean,online_outbound_email_out_last_6_6_count,0.044652226743368356
6757,online_outbound_email_out_last_6_6_count,orders_ords_days_between_effort_order_mean,0.044652226743368356
789,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.044590296408136915
6237,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.044590296408136915
2499,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.044590296408136915
6218,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,order_items_item_last_12_24_product_type_cd_b_order_no_countdist,0.044590296408136915
6307,online_outbound_email_out_last_6_6_count,online_regevent_days_since_registation_max,0.044248487523602706
700,online_regevent_days_since_registation_max,online_outbound_email_out_last_6_6_count,0.044248487523602706
7303,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,0.0440636558033581
1251,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.0440636558033581
6140,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.04406293969063177
1868,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,efforts_xsell_eff_last_6_12_xsell_category_cd_d_xsell_effort_id_countdist,0.04406293969063177
2121,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,customer_order_inquiry_cs_last_24_24_order_no_countdist,0.044053260382244476
4613,customer_order_inquiry_cs_last_24_24_order_no_countdist,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.044053260382244476
4682,composite_nonorders_nonords_6_12_to_12_24_growth,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.04388612834783266
232,efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,composite_nonorders_nonords_6_12_to_12_24_growth,0.04388612834783266
7526,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,0.04384129571854288
5123,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,0.04384129571854288
3274,online_submailability_days_since_subscription_first,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,0.04382299222658089
3096,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,online_submailability_days_since_subscription_first,0.04382299222658089
4668,tenure,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.0438086249549519
7071,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,tenure,0.0438086249549519
1142,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,0.043522813769266415
5592,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,efforts_customer_eff_last_12_24_effort_type_cd_27_effort_id_countdist,0.043522813769266415
3139,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,online_submailability_days_since_subscription_first,0.0434673382892612
7144,online_submailability_days_since_subscription_first,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,0.0434673382892612
7395,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,composite_nonorders_nonords_12_24_to_24_24_growth,0.0433223970704803
7413,order_items_item_last_12_24_unit_cost_amt_mean,composite_nonorders_nonords_12_24_to_24_24_growth,0.0433223970704803
1432,composite_nonorders_nonords_12_24_to_24_24_growth,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_mean,0.0433223970704803
3052,composite_nonorders_nonords_12_24_to_24_24_growth,order_items_item_last_12_24_unit_cost_amt_mean,0.0433223970704803
2518,order_items_item_last_12_24_order_no_line_item_no_countdist,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.043309659298484376
7928,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,order_items_item_last_12_24_order_no_line_item_no_countdist,0.043309659298484376
808,order_items_item_last_12_24_order_no_line_item_no_countdist,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.043309659298484376
7947,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,order_items_item_last_12_24_order_no_line_item_no_countdist,0.043309659298484376
2777,online_outbound_email_out_days_since_outbound_mail_min,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,0.04329696821645224
6960,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,online_outbound_email_out_days_since_outbound_mail_min,0.04329696821645224
7010,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,online_outbound_email_out_days_since_outbound_mail_min,0.043268183325774486
7277,online_outbound_email_out_days_since_outbound_mail_min,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.043268183325774486
4671,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,0.04304490569047858
7341,trans_trans_last_0_6_lob_cd_i_trans_amt_payment_sum,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,0.04304490569047858
1317,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.04298847290523852
5144,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.04298847290523852
927,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.04283632204968628
2440,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.04283632204968628
730,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.04283632204968628
908,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,orders_ords_last_24_24_order_pay_catg_cd_d_orig_order_value_amt_max,0.04283632204968628
3102,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,online_submailability_days_since_subscription_first,0.04270896277622159
3814,online_submailability_days_since_subscription_first,orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_min,0.04270896277622159
6200,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.04269115457562682
7268,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.04269115457562682
518,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,0.04269069776089303
6125,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sd,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.04269069776089303
2458,order_items_item_last_6_12_line_item_qty_max,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.04262742152979043
748,order_items_item_last_6_12_line_item_qty_max,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.04262742152979043
2528,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,order_items_item_last_6_12_line_item_qty_max,0.04262742152979043
2547,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,order_items_item_last_6_12_line_item_qty_max,0.04262742152979043
2603,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,order_items_item_last_6_12_line_item_qty_max,0.042330214247030394
7498,order_items_item_last_6_12_line_item_qty_max,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,0.042330214247030394
3663,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,0.042220105114283965
5710,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,0.042220105114283965
1307,online_outbound_email_out_days_since_outbound_mail_max,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.04216004950659688
4244,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,online_outbound_email_out_days_since_outbound_mail_max,0.04216004950659688
5964,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,composite_nonorders_nonords_last_12_24_per,0.04204077592494623
2226,composite_nonorders_nonords_last_12_24_per,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_max,0.04204077592494623
426,composite_nonorders_nonords_last_12_24_per,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,0.04202286784679115
5944,efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,composite_nonorders_nonords_last_12_24_per,0.04202286784679115
1287,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.04187390529514521
734,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,0.04187390529514521
1268,efforts_xsell_eff_last_6_12_lob_cd_1_order_no_countdist,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,0.04187390529514521
2444,trans_trans_last_12_24_lob_cd_2_trans_amt_payment_mean,efforts_xsell_eff_last_6_12_business_category_cd_a_order_no_countdist,0.04187390529514521
6889,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,0.04170740287687884
4486,customer_order_inquiry_cs_last_24_24_order_no_line_item_no_countdist,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.04170740287687884
1244,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.041688987904645286
6673,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,0.041688987904645286
5161,online_regevent_days_since_registation_min,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.04158298313646895
2847,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,online_regevent_days_since_registation_min,0.04158298313646895
7633,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,composite_nonorders_nonords_0_6_to_6_12_growth,0.041490177502944633
6654,composite_nonorders_nonords_0_6_to_6_12_growth,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.041490177502944633
7488,composite_nonorders_nonords_last_24_24_per,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,0.04145713893815762
1703,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,composite_nonorders_nonords_last_24_24_per,0.04145713893815762
3693,trans_trans_last_6_12_trans_amt_payment_sum,online_outbound_email_out_last_0_3_count,0.041448520294321306
7781,online_outbound_email_out_last_0_3_count,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,0.041448520294321306
3776,trans_trans_last_6_12_trans_type_cd_650_trans_amt_sum,online_outbound_email_out_last_0_3_count,0.041448520294321306
311,online_outbound_email_out_last_0_3_count,trans_trans_last_6_12_trans_amt_payment_sum,0.041448520294321306
1577,online_outbound_email_out_days_since_outbound_mail_max,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,0.04143201338472139
4265,order_items_item_last_12_24_unit_cost_amt_sum,online_outbound_email_out_days_since_outbound_mail_max,0.04143201338472139
3197,online_outbound_email_out_days_since_outbound_mail_max,order_items_item_last_12_24_unit_cost_amt_sum,0.04143201338472139
4247,order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_sum,online_outbound_email_out_days_since_outbound_mail_max,0.04143201338472139
4465,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.0412226597091376
4999,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,0.0412226597091376
5119,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,0.04116982782681606
7166,orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_max,orders_ords_last_12_24_order_pay_catg_cd_d_orig_order_value_amt_min,0.04116982782681606
615,orders_ords_days_between_effort_order_mean,nonorders_nonords_days_since_nonords_entry_min,0.041102269010363957
6756,nonorders_nonords_days_since_nonords_entry_min,orders_ords_days_between_effort_order_mean,0.041102269010363957
7033,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,tenure,0.0408191484202212
1248,tenure,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.0408191484202212
5790,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,efforts_customer_eff_days_since_effort_cust_max,0.040784073418118606
2764,efforts_customer_eff_days_since_effort_cust_max,efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_min,0.040784073418118606
7686,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,online_inbound_email_in_last_6_6_email_spam_sum,0.04011348569062902
3325,online_inbound_email_in_last_6_6_email_spam_sum,efforts_xsell_eff_last_12_24_xsell_category_cd_a_order_no_countdist,0.04011348569062902
6647,online_outbound_email_out_days_since_outbound_mail_min,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.03990504374909714
7003,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,online_outbound_email_out_days_since_outbound_mail_min,0.03990504374909714
6743,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,0.039838698899775295
7544,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_min,0.039838698899775295
1037,online_outbound_email_out_days_since_outbound_mail_max,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,0.03962802250681602
4241,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_sum,online_outbound_email_out_days_since_outbound_mail_max,0.03962802250681602
2929,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,0.03953080000408272
4442,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_line_item_no_countdist,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.03953080000408272
5260,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,order_items_item_last_24_24_lob_cd_i_order_no_countdist,0.039474034055060045
3658,order_items_item_last_24_24_lob_cd_i_order_no_countdist,orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_sd,0.039474034055060045
5577,efforts_xsell_eff_last_12_24_solicited_class_cd_n_order_no_countdist,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,0.039386629913666135
7891,order_items_item_last_12_24_product_type_cd_b_unit_cost_amt_min,efforts_xsell_eff_last_12_24_solicited_class_cd_n_order_no_countdist,0.039386629913666135
6724,efforts_customer_eff_days_since_effort_cust_max,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,0.03930799177227698
5834,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sd,efforts_customer_eff_days_since_effort_cust_max,0.03930799177227698
2532,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,order_items_item_last_6_12_line_item_qty_max,0.039141338781760536
1108,order_items_item_last_6_12_line_item_qty_max,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,0.039141338781760536
7893,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,efforts_xsell_eff_last_12_24_solicited_class_cd_n_order_no_countdist,0.03912794488533119
5757,efforts_xsell_eff_last_12_24_solicited_class_cd_n_order_no_countdist,orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_min,0.03912794488533119
1093,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,0.03908432375547611
1182,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.03908432375547611
3398,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,composite_orders_ord_values_last_6_12_to_12_24_growth,0.03900440717550383
6157,composite_orders_ord_values_last_6_12_to_12_24_growth,customer_order_inquiry_cs_last_6_12_comm_channel_type_cd_m_order_no_line_item_no_countdist,0.03900440717550383
3934,efforts_customer_eff_days_since_effort_cust_max,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.03891267625602515
5803,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,efforts_customer_eff_days_since_effort_cust_max,0.03891267625602515
5773,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,efforts_customer_eff_days_since_effort_cust_max,0.03880604506935551
1234,efforts_customer_eff_days_since_effort_cust_max,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.03880604506935551
3911,online_outbound_email_out_last_0_3_count,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,0.0385510227954785
3733,trans_trans_last_6_12_lob_cd_i_trans_amt_payment_sum,online_outbound_email_out_last_0_3_count,0.0385510227954785
4491,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,0.03820129169910418
7339,online_sweepentry_sse_last_6_6_device_type_mobile_sweepstake_entry_id_countdist,customer_order_inquiry_cs_last_24_24_comm_channel_type_cd_t_order_no_countdist,0.03820129169910418
6614,composite_nonorders_nonords_last_6_12_lob_cd_9_per,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.03787686744827473
4033,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,composite_nonorders_nonords_last_6_12_lob_cd_9_per,0.03787686744827473
6572,composite_nonorders_nonords_6_12_to_12_24_growth,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,0.03787686334033183
253,efforts_xsell_eff_full_xsell_category_cd_t_days_since_xsell_effort_max,composite_nonorders_nonords_6_12_to_12_24_growth,0.03787686334033183
3567,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.03770149990868144
5169,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,efforts_customer_eff_last_24_24_effort_type_cd_ic_effort_id_countdist,0.03770149990868144
4907,online_outbound_email_out_days_since_outbound_mail_max,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,0.03769310616830794
4284,orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_mean,online_outbound_email_out_days_since_outbound_mail_max,0.03769310616830794
1099,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,0.03761234053895164
1722,orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_sum,customer_order_inquiry_cs_last_6_12_order_no_line_item_no_countdist,0.03761234053895164
7206,nonorders_nonords_days_since_nonords_entry_min,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,0.03746080265195495
620,efforts_xsell_eff_last_12_24_solicitation_type_cd_d_xsell_effort_id_countdist,nonorders_nonords_days_since_nonords_entry_min,0.03746080265195495
7657,online_outbound_email_out_last_6_6_count,online_inbound_email_in_last_6_6_email_spam_sum,0.037454921515175627
715,online_inbound_email_in_last_6_6_email_spam_sum,online_outbound_email_out_last_6_6_count,0.037454921515175627
1209,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,0.03741490937119122
3523,efforts_xsell_eff_last_6_12_affinity_cd_die_cast_xsell_effort_id_countdist,trans_trans_last_12_24_lob_cd_i_trans_amt_payment_sd,0.03741490937119122
