table,feature,use_flag,dtype,missing_imputation,ords,id col,,
efforts_welcome,eff_effort_type_cd_23_days_since_welcome_effort_min,1,float,-1440,,,,
efforts_welcome,eff_effort_type_cd_d_days_since_welcome_effort_max,1,float,-1440,,,,
efforts_welcome,eff_effort_type_cd_d_days_since_welcome_effort_min,1,float,-1440,,,,
efforts_xsell,cust_id,0,,,,1,,
efforts_xsell,eff_last_6-12_lob_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_coins_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_business_category_cd_c_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_4_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_p_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicited_class_cd_n_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_9_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_3_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicited_class_cd_h_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_4_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicitation_type_cd_r_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_t_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_video_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_die_cast_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_book_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_book_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicited_class_cd_h_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_die_cast_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_default_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_default_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_0_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_audio_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_coins_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_p_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_coins_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_coins_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_3_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_9_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_x_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicitation_type_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_video_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicitation_type_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_default_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_default_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_video_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_hliving_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicited_class_cd_n_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_x_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_hliving_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_9_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicited_class_cd_h_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicitation_type_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_audio_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicitation_type_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_book_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_business_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_t_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicitation_type_cd_r_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_cooking_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicited_class_cd_n_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicitation_type_cd_r_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_jewelry_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_audio_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_die_cast_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_audio_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_jewelry_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_coins_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_business_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_audio_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_cooking_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_die_cast_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_cooking_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_jewelry_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_die_cast_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_p_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_0_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_business_category_cd_c_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_3_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_book_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_video_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_0_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_video_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_business_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_jewelry_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_3_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_coins_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_3_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_die_cast_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_4_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_t_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicited_class_cd_h_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_business_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_t_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_x_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_cooking_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_9_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_0_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicited_class_cd_n_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_book_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicited_class_cd_n_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_9_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_9_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_die_cast_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_business_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicited_class_cd_h_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_p_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_coins_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_default_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_business_category_cd_c_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_jewelry_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicitation_type_cd_r_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_9_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_4_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_audio_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_x_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_business_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_default_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_business_category_cd_c_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_0_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_p_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_4_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicitation_type_cd_r_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicited_class_cd_h_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_reason_cd_0_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicitation_type_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicited_class_cd_n_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_die_cast_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicitation_type_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_business_category_cd_c_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_business_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_cooking_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_3_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_book_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_x_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_t_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_1_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_video_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_business_category_cd_c_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_cooking_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_x_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicitation_type_cd_r_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_hliving_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_a_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_3_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_audio_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_0_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_p_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_default_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_business_category_cd_c_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicited_class_cd_h_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicitation_type_cd_r_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_cooking_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_cd_t_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_solicitation_type_cd_r_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_jewelry_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_hliving_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_video_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_cd_x_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_i_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_jewelry_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_cooking_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_t_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_t_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_business_category_cd_c_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_p_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_default_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_hliving_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_xsell_category_reason_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_hliving_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicited_class_cd_h_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicitation_type_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_x_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_solicited_class_cd_n_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_lob_cd_3_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_book_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_video_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_reason_cd_0_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_solicitation_type_cd_d_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_i_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_hliving_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_affinity_cd_hliving_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_affinity_cd_audio_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_2_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_coins_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd__ukn_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_12-24_xsell_category_cd_d_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd__ukn_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_solicited_class_cd_n_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_4_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_xsell_category_cd_p_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_affinity_cd_book_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_0-6_lob_cd_4_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_2_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_lob_cd_9_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_24-24_lob_cd_4_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_xsell_category_reason_cd_1_xsell_effort_id_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_business_category_cd_a_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_last_6-12_affinity_cd_jewelry_order_no_countdist,1,float,0,,,,
efforts_xsell,eff_full_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_3_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_3_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_2_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_2_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_9_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_9_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_i_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_i_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_4_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_4_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_1_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_lob_cd_1_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_i_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_i_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_p_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_p_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_a_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_a_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_x_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_x_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd__ukn_days_since_xsell_effort_max,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd__ukn_days_since_xsell_effort_min,1,float,-1440,,,,
efforts_xsell,eff_full_xsell_category_cd_t_days_since_xsell_effort_max,1,float,-1440,,,,
